VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,1675094434000000,1675095960000000,1.0,4.57,1.0,N,163,7,1,26.1,0.0,0.5,4.9,0.0,1.0,35.0,2.5,0.0
2,1675094435000000,1675094947000000,6.0,1.39,1.0,N,142,239,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0
2,1675095071000000,1675095314000000,6.0,0.57,1.0,N,239,238,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0
1,1675095547000000,1675097007000000,1.0,3.8,1.0,N,236,113,1,24.0,5.0,0.5,6.1,0.0,1.0,36.6,2.5,0.0
1,1675094415000000,1675095085000000,1.0,1.5,1.0,N,239,143,1,12.1,2.5,0.5,1.0,0.0,1.0,17.1,2.5,0.0
1,1675095142000000,1675095854000000,1.0,2.3,1.0,N,143,236,1,13.5,5.0,0.5,3.0,0.0,1.0,23.0,2.5,0.0
2,1675097759000000,1675098779000000,1.0,2.3,1.0,N,229,262,1,16.3,2.5,0.5,4.56,0.0,1.0,27.36,2.5,0.0
2,1675094660000000,1675095036000000,1.0,1.0,1.0,N,234,158,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675095688000000,1675099939000000,2.0,17.63,2.0,N,90,132,1,70.0,5.0,0.5,0.0,6.55,1.0,85.55,2.5,0.0
2,1675095270000000,1675095820000000,4.0,1.84,1.0,N,236,239,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0
2,1675095242000000,1675096324000000,1.0,3.37,1.0,N,48,231,1,18.4,2.5,0.5,4.98,0.0,1.0,29.88,2.5,0.0
2,1675096428000000,1675097214000000,1.0,1.32,1.0,N,231,45,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675095911000000,1675096505000000,5.0,1.24,1.0,N,237,236,2,10.0,2.5,0.5,0.0,0.0,1.0,16.5,2.5,0.0
2,1675096891000000,1675098533000000,5.0,6.79,1.0,N,43,244,1,31.7,2.5,0.5,11.46,0.0,1.0,49.66,2.5,0.0
1,1675097979000000,1675098245000000,2.0,0.8,1.0,N,236,236,1,7.2,5.0,0.5,1.0,0.0,1.0,14.7,2.5,0.0
2,1675096028000000,1675096939000000,1.0,1.63,1.0,N,170,48,1,13.5,2.5,0.5,2.0,0.0,1.0,22.0,2.5,0.0
2,1675097126000000,1675097813000000,1.0,2.51,1.0,N,163,236,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
1,1675097597000000,1675098483000000,1.0,2.3,1.0,N,229,262,2,14.9,5.0,0.5,0.0,0.0,1.0,21.4,2.5,0.0
2,1675094942000000,1675095346000000,1.0,1.11,1.0,N,236,238,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,1675097063000000,1675097504000000,1.0,1.04,1.0,N,238,166,1,8.6,2.5,0.5,3.0,0.0,1.0,18.1,2.5,0.0
2,1675095933000000,1675096710000000,1.0,2.07,1.0,N,142,236,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,1675096767000000,1675097170000000,1.0,0.74,1.0,N,236,237,1,7.9,2.5,0.5,1.0,0.0,1.0,15.4,2.5,0.0
2,1675097339000000,1675098180000000,1.0,2.77,1.0,N,237,24,1,16.3,2.5,0.5,4.56,0.0,1.0,27.36,2.5,0.0
2,1675096325000000,1675096541000000,1.0,0.8,1.0,N,143,239,1,6.5,2.5,0.5,1.0,0.0,1.0,14.0,2.5,0.0
2,1675097365000000,1675098388000000,1.0,2.48,1.0,N,143,140,1,15.6,2.5,0.5,5.52,0.0,1.0,27.62,2.5,0.0
2,1675094553000000,1675094889000000,2.0,1.1,1.0,N,239,238,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675094971000000,1675095187000000,1.0,0.67,1.0,N,238,24,1,5.8,2.5,0.5,1.96,0.0,1.0,11.76,0.0,0.0
2,1675095506000000,1675096079000000,1.0,1.95,1.0,N,238,143,1,11.4,2.5,0.5,1.79,0.0,1.0,19.69,2.5,0.0
2,1675097382000000,1675097784000000,1.0,0.94,1.0,N,186,230,1,7.9,2.5,0.5,2.42,0.0,1.0,16.82,2.5,0.0
2,1675097891000000,1675098546000000,1.0,1.7,1.0,N,230,236,1,12.1,2.5,0.5,1.0,0.0,1.0,19.6,2.5,0.0
2,1675096316000000,1675098860000000,1.0,19.32,2.0,N,132,68,1,70.0,5.0,0.5,10.0,6.55,1.0,96.8,2.5,1.25
2,1675095371000000,1675095379000000,1.0,0.0,2.0,N,161,161,1,70.0,5.0,0.5,15.8,0.0,1.0,94.8,2.5,0.0
2,1675095943000000,1675096453000000,1.0,1.08,1.0,N,161,48,1,9.3,2.5,0.5,1.0,0.0,1.0,16.8,2.5,0.0
2,1675097896000000,1675099273000000,2.0,7.66,5.0,N,162,138,1,65.0,0.0,0.0,17.12,0.0,1.0,85.62,2.5,0.0
2,1675094753000000,1675094915000000,1.0,0.79,1.0,N,43,239,2,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0
2,1675095435000000,1675095765000000,1.0,1.01,1.0,N,142,239,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
2,1675096686000000,1675097644000000,1.0,3.38,1.0,N,148,112,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
1,1675094902000000,1675096736000000,1.0,3.5,1.0,N,249,229,1,24.0,5.0,0.5,9.15,0.0,1.0,39.65,2.5,0.0
1,1675097345000000,1675098096000000,1.0,1.7,1.0,N,229,170,1,11.4,5.0,0.5,3.55,0.0,1.0,21.45,2.5,0.0
2,1675094838000000,1675097258000000,6.0,19.2,2.0,N,132,75,1,70.0,5.0,0.5,16.86,6.55,1.0,101.16,0.0,1.25
2,1675094542000000,1675094918000000,1.0,0.51,1.0,N,236,237,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,1675096187000000,1675096641000000,2.0,0.64,1.0,N,170,164,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0
2,1675096824000000,1675097162000000,1.0,0.8,1.0,N,170,186,1,7.2,2.5,0.5,3.42,0.0,1.0,17.12,2.5,0.0
2,1675096664000000,1675096917000000,1.0,2.92,1.0,N,132,219,2,12.8,2.5,0.5,0.0,0.0,1.0,18.05,0.0,1.25
2,1675097787000000,1675100251000000,1.0,17.75,2.0,N,132,148,1,70.0,5.0,0.5,15.8,0.0,1.0,96.05,2.5,1.25
2,1675095658000000,1675095896000000,1.0,0.68,1.0,N,166,166,1,6.5,2.5,0.5,2.1,0.0,1.0,12.6,0.0,0.0
2,1675096039000000,1675096188000000,1.0,0.74,1.0,N,166,152,1,5.8,2.5,0.5,1.96,0.0,1.0,11.76,0.0,0.0
2,1675097403000000,1675097681000000,1.0,0.7,1.0,N,238,239,1,6.5,2.5,0.5,3.0,0.0,1.0,16.0,2.5,0.0
2,1675095136000000,1675095575000000,1.0,1.03,1.0,N,41,42,2,8.6,2.5,0.5,0.0,0.0,1.0,12.6,0.0,0.0
2,1675096243000000,1675098614000000,1.0,19.35,2.0,N,132,236,2,70.0,5.0,0.5,0.0,6.55,1.0,84.3,0.0,1.25
2,1675094028000000,1675095081000000,1.0,1.41,1.0,N,137,229,1,16.3,2.5,0.5,4.56,0.0,1.0,27.36,2.5,0.0
2,1675096568000000,1675097110000000,1.0,1.54,1.0,N,236,141,1,10.7,2.5,0.5,2.0,0.0,1.0,19.2,2.5,0.0
1,1675095319000000,1675095438000000,1.0,0.3,1.0,N,234,234,1,4.4,5.0,0.5,1.0,0.0,1.0,11.9,2.5,0.0
1,1675096034000000,1675096841000000,1.0,2.2,1.0,N,161,236,1,12.8,5.0,0.5,2.0,0.0,1.0,21.3,2.5,0.0
1,1675097425000000,1675099318000000,1.0,5.1,1.0,N,246,65,1,31.0,5.0,0.5,5.0,0.0,1.0,42.5,2.5,0.0
2,1675095247000000,1675095256000000,1.0,0.0,5.0,N,161,161,1,16.1,0.0,0.5,0.0,0.0,1.0,20.1,2.5,0.0
2,1675096232000000,1675096982000000,1.0,1.64,1.0,N,162,90,1,12.8,2.5,0.5,1.0,0.0,1.0,20.3,2.5,0.0
2,1675097305000000,1675098408000000,1.0,4.5,1.0,N,186,151,2,22.6,2.5,0.5,0.0,0.0,1.0,29.1,2.5,0.0
2,1675095331000000,1675095708000000,1.0,0.98,1.0,N,238,236,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,1675095779000000,1675096017000000,1.0,1.09,1.0,N,236,75,1,6.5,2.5,0.5,2.0,0.0,1.0,15.0,2.5,0.0
2,1675096580000000,1675097080000000,2.0,1.35,1.0,N,263,237,1,10.0,2.5,0.5,2.48,0.0,1.0,18.98,2.5,0.0
2,1675097632000000,1675098166000000,1.0,1.54,1.0,N,237,239,1,10.7,2.5,0.5,1.0,0.0,1.0,18.2,2.5,0.0
2,1675096030000000,1675096920000000,1.0,3.0,1.0,N,140,239,1,17.0,2.5,0.5,4.7,0.0,1.0,28.2,2.5,0.0
2,1675096573000000,1675096602000000,1.0,0.01,1.0,N,74,74,2,3.0,2.5,0.5,0.0,0.0,1.0,7.0,0.0,0.0
2,1675096705000000,1675099132000000,1.0,3.33,1.0,N,74,126,2,34.5,2.5,0.5,0.0,0.0,1.0,38.5,0.0,0.0
2,1675094822000000,1675096199000000,1.0,3.94,1.0,N,236,68,1,24.0,0.0,0.5,5.6,0.0,1.0,33.6,2.5,0.0
2,1675096379000000,1675097031000000,1.0,1.22,1.0,N,68,164,1,11.4,2.5,0.5,4.0,0.0,1.0,21.9,2.5,0.0
1,1675094953000000,1675097346000000,1.0,7.1,1.0,N,161,17,1,40.8,5.0,0.5,2.0,0.0,1.0,49.3,2.5,0.0
2,1675094897000000,1675095315000000,1.0,0.96,1.0,N,164,234,1,8.6,2.5,0.5,3.78,0.0,1.0,18.88,2.5,0.0
2,1675096815000000,1675097915000000,1.0,3.08,1.0,N,162,249,1,18.4,2.5,0.5,4.98,0.0,1.0,29.88,2.5,0.0
2,1675095769000000,1675096237000000,1.0,0.8,1.0,N,100,50,4,-8.6,-2.5,-0.5,0.0,0.0,-1.0,-15.1,-2.5,0.0
2,1675095769000000,1675096237000000,1.0,0.8,1.0,N,100,50,4,8.6,2.5,0.5,0.0,0.0,1.0,15.1,2.5,0.0
1,1675097269000000,1675099178000000,1.0,9.5,1.0,N,138,162,1,40.8,11.25,0.5,12.0,6.55,1.0,72.1,2.5,1.25
1,1675097261000000,1675099022000000,1.0,2.4,1.0,N,186,229,1,20.5,5.0,0.5,5.4,0.0,1.0,32.4,2.5,0.0
2,1675094496000000,1675095544000000,1.0,2.14,1.0,N,68,162,1,16.3,2.5,0.5,3.42,0.0,1.0,26.22,2.5,0.0
2,1675094723000000,1675095497000000,1.0,2.09,1.0,N,161,236,1,14.2,2.5,0.5,5.18,0.0,1.0,25.88,2.5,0.0
2,1675095687000000,1675096141000000,2.0,1.04,1.0,N,236,263,1,9.3,2.5,0.5,1.0,0.0,1.0,16.8,2.5,0.0
2,1675097814000000,1675098592000000,1.0,2.49,1.0,N,162,249,1,14.9,2.5,0.5,1.0,0.0,1.0,22.4,2.5,0.0
2,1675094941000000,1675096513000000,1.0,8.62,1.0,N,138,236,1,37.3,7.5,0.5,11.07,6.55,1.0,67.67,2.5,1.25
2,1675097602000000,1675099596000000,1.0,18.43,2.0,N,132,148,1,70.0,5.0,0.5,10.0,6.55,1.0,96.8,2.5,1.25
2,1675094440000000,1675096012000000,1.0,8.73,1.0,N,231,236,1,38.0,0.0,0.5,8.4,0.0,1.0,50.4,2.5,0.0
2,1675097709000000,1675099761000000,2.0,13.87,2.0,N,223,132,1,70.0,5.0,0.5,16.61,6.55,1.0,99.66,0.0,0.0
2,1675096831000000,1675097896000000,3.0,6.17,1.0,N,132,38,2,26.8,2.5,0.5,0.0,0.0,1.0,32.05,0.0,1.25
2,1675097118000000,1675099655000000,4.0,20.51,4.0,N,132,265,1,119.2,2.5,0.5,15.0,0.0,1.0,139.45,0.0,1.25
2,1675094772000000,1675095286000000,1.0,1.3,1.0,N,107,186,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
1,1675095133000000,1675095761000000,2.0,1.4,1.0,N,164,163,2,10.7,5.0,0.5,0.0,0.0,1.0,17.2,2.5,0.0
1,1675095835000000,1675096449000000,1.0,1.5,1.0,N,163,239,1,11.4,5.0,0.5,3.55,0.0,1.0,21.45,2.5,0.0
1,1675096539000000,1675096693000000,1.0,0.4,1.0,N,239,238,2,5.1,5.0,0.5,0.0,0.0,1.0,11.6,2.5,0.0
1,1675096943000000,1675098430000000,1.0,7.8,1.0,N,132,95,2,35.2,3.75,0.5,0.0,0.0,1.0,40.45,0.0,1.25
2,1675095013000000,1675095403000000,1.0,0.79,1.0,N,239,143,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
2,1675096043000000,1675096303000000,1.0,0.66,1.0,N,143,48,1,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0
2,1675097894000000,1675098490000000,1.0,2.17,1.0,N,163,68,1,12.1,2.5,0.5,3.72,0.0,1.0,22.32,2.5,0.0
1,1675097367000000,1675098520000000,3.0,5.6,1.0,N,87,164,1,25.4,5.0,0.5,6.35,0.0,1.0,38.25,2.5,0.0
2,1675095159000000,1675095556000000,1.0,1.38,1.0,N,142,48,1,9.3,2.5,0.5,3.95,0.0,1.0,19.75,2.5,0.0
2,1675097228000000,1675098525000000,1.0,2.86,1.0,N,161,249,1,19.8,2.5,0.5,3.0,0.0,1.0,29.3,2.5,0.0
2,1675094998000000,1675096090000000,1.0,2.55,1.0,N,114,233,1,18.4,0.0,0.5,2.24,0.0,1.0,24.64,2.5,0.0
2,1675096134000000,1675099485000000,1.0,3.39,1.0,N,233,262,1,44.3,2.5,0.5,0.0,0.0,1.0,50.8,2.5,0.0
2,1675095205000000,1675095867000000,1.0,1.54,1.0,N,161,246,2,11.4,2.5,0.5,0.0,0.0,1.0,17.9,2.5,0.0
2,1675096152000000,1675097783000000,1.0,4.22,1.0,N,246,263,1,25.4,2.5,0.5,6.38,0.0,1.0,38.28,2.5,0.0
2,1675095480000000,1675096334000000,1.0,2.56,1.0,N,68,211,1,15.6,2.5,0.5,3.0,0.0,1.0,25.1,2.5,0.0
2,1675096535000000,1675097581000000,1.0,3.04,1.0,N,211,230,1,17.7,2.5,0.5,2.0,0.0,1.0,26.2,2.5,0.0
2,1675094579000000,1675095016000000,1.0,0.72,1.0,N,100,230,1,7.9,2.5,0.5,3.0,0.0,1.0,17.4,2.5,0.0
2,1675095710000000,1675097043000000,2.0,3.0,1.0,N,161,238,2,21.2,2.5,0.5,0.0,0.0,1.0,27.7,2.5,0.0
1,1675097818000000,1675099427000000,2.0,3.6,1.0,N,164,141,1,25.4,5.0,0.5,6.35,0.0,1.0,38.25,2.5,0.0
2,1675094375000000,1675095032000000,1.0,0.88,1.0,N,237,229,1,10.7,2.5,0.5,4.3,0.0,1.0,21.5,2.5,0.0
2,1675097273000000,1675097587000000,1.0,0.88,1.0,N,170,186,1,7.2,2.5,0.5,1.0,0.0,1.0,14.7,2.5,0.0
2,1675097295000000,1675097636000000,1.0,1.04,1.0,N,144,249,1,7.9,2.5,0.5,4.32,0.0,1.0,18.72,2.5,0.0
2,1675097138000000,1675101194000000,2.0,24.44,2.0,N,132,239,1,70.0,5.0,0.5,19.1,6.55,1.0,105.9,2.5,1.25
2,1675096321000000,1675097719000000,1.0,6.89,1.0,N,162,231,1,31.0,2.5,0.5,7.5,0.0,1.0,45.0,2.5,0.0
1,1675096636000000,1675097365000000,1.0,2.2,1.0,N,163,43,2,12.8,5.0,0.5,0.0,0.0,1.0,19.3,2.5,0.0
1,1675097387000000,1675098067000000,1.0,1.6,1.0,N,43,161,1,10.7,5.0,0.5,3.45,0.0,1.0,20.65,2.5,0.0
2,1675095426000000,1675095948000000,1.0,1.06,1.0,N,262,140,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
2,1675096470000000,1675096741000000,1.0,1.14,1.0,N,140,263,1,7.2,2.5,0.5,3.42,0.0,1.0,17.12,2.5,0.0
2,1675097200000000,1675098239000000,1.0,2.87,1.0,N,263,163,1,18.4,2.5,0.5,4.98,0.0,1.0,29.88,2.5,0.0
2,1675094623000000,1675096421000000,2.0,3.37,1.0,N,164,262,1,26.1,2.5,0.5,2.5,0.0,1.0,35.1,2.5,0.0
2,1675097395000000,1675097822000000,2.0,1.09,1.0,N,237,142,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0
2,1675094489000000,1675096058000000,1.0,10.36,1.0,N,132,191,2,42.2,0.0,0.5,0.0,0.0,1.0,44.95,0.0,1.25
2,1675097678000000,1675099845000000,1.0,18.32,1.0,N,132,112,1,68.8,2.5,0.5,14.56,0.0,1.0,88.61,0.0,1.25
2,1675095487000000,1675095953000000,1.0,1.51,1.0,N,239,166,1,10.0,2.5,0.5,4.12,0.0,1.0,20.62,2.5,0.0
2,1675097080000000,1675097622000000,1.0,1.43,1.0,N,43,43,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0
2,1675097680000000,1675099752000000,1.0,10.4,1.0,N,70,161,1,46.4,2.5,0.5,14.86,6.55,1.0,74.31,2.5,0.0
2,1675095374000000,1675096239000000,1.0,1.48,1.0,N,234,170,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,1675096851000000,1675097316000000,1.0,0.64,1.0,N,164,100,2,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0
2,1675097398000000,1675097714000000,1.0,0.73,1.0,N,100,234,1,6.5,2.5,0.5,1.3,0.0,1.0,14.3,2.5,0.0
1,1675094538000000,1675096065000000,1.0,9.1,1.0,N,138,119,2,35.9,8.75,0.5,0.0,6.55,1.0,52.7,0.0,1.25
2,1675097718000000,1675098403000000,2.0,2.6,1.0,N,229,79,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,1675095113000000,1675095673000000,1.0,1.25,1.0,N,144,158,1,10.7,2.5,0.5,1.0,0.0,1.0,18.2,2.5,0.0
2,1675096780000000,1675097240000000,1.0,1.59,1.0,N,231,234,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
1,1675095789000000,1675096300000000,2.0,1.1,1.0,N,48,100,1,9.3,5.0,0.5,2.0,0.0,1.0,17.8,2.5,0.0
1,1675096846000000,1675097658000000,2.0,1.6,1.0,N,170,229,1,13.5,5.0,0.5,5.0,0.0,1.0,25.0,2.5,0.0
2,1675094745000000,1675095582000000,2.0,1.94,1.0,N,43,43,1,14.2,2.5,0.5,5.17,0.0,1.0,25.87,2.5,0.0
2,1675096348000000,1675097564000000,1.0,3.05,1.0,N,163,249,1,19.8,2.5,0.5,3.0,0.0,1.0,29.3,2.5,0.0
2,1675097277000000,1675097287000000,2.0,0.0,5.0,N,66,66,2,71.6,0.0,0.0,0.0,0.0,1.0,72.6,0.0,0.0
2,1675097667000000,1675097799000000,1.0,0.27,1.0,N,66,82,1,3.7,0.0,0.5,1.0,0.0,1.0,6.2,0.0,0.0
2,1675097552000000,1675098313000000,1.0,5.37,1.0,N,13,170,1,23.3,2.5,0.5,5.96,0.0,1.0,35.76,2.5,0.0
2,1675094502000000,1675095639000000,6.0,2.19,1.0,N,161,141,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
2,1675097394000000,1675097891000000,6.0,1.4,1.0,N,113,125,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0
2,1675095315000000,1675095955000000,1.0,1.01,1.0,N,263,237,1,10.0,2.5,0.5,8.03,0.0,1.0,24.53,2.5,0.0
2,1675097840000000,1675100030000000,5.0,18.5,2.0,N,132,41,1,70.0,5.0,0.5,16.86,6.55,1.0,101.16,0.0,1.25
2,1675096144000000,1675096425000000,1.0,0.41,1.0,N,236,236,2,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0
2,1675096977000000,1675097699000000,1.0,1.93,1.0,N,43,100,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0
2,1675097445000000,1675098393000000,1.0,7.44,1.0,N,132,38,2,29.6,2.5,0.5,0.0,0.0,1.0,34.85,0.0,1.25
2,1675094435000000,1675095715000000,1.0,2.85,1.0,N,137,142,1,20.5,2.5,0.5,5.4,0.0,1.0,32.4,2.5,0.0
2,1675095017000000,1675095402000000,1.0,1.07,1.0,N,43,238,1,8.6,2.5,0.5,2.52,0.0,1.0,15.12,0.0,0.0
2,1675096427000000,1675097636000000,2.0,1.55,1.0,N,48,229,1,17.7,2.5,0.5,4.84,0.0,1.0,29.04,2.5,0.0
1,1675097936000000,1675100623000000,2.0,19.8,2.0,N,132,140,1,70.0,8.75,0.5,17.35,6.55,1.0,104.15,2.5,1.25
1,1675094605000000,1675097888000000,0.0,6.8,1.0,N,163,49,1,47.8,5.0,0.5,10.85,0.0,1.0,65.15,2.5,0.0
2,1675095397000000,1675096464000000,1.0,2.09,1.0,N,87,66,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0
2,1675094516000000,1675095598000000,1.0,2.83,1.0,N,140,151,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0
1,1675094936000000,1675097135000000,2.0,16.4,1.0,N,132,256,1,61.8,3.75,0.5,15.0,0.0,1.0,82.05,0.0,1.25
2,1675097019000000,1675097285000000,1.0,1.06,1.0,N,137,79,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0
2,1675096931000000,1675097847000000,2.0,2.87,1.0,N,141,151,1,17.0,2.5,0.5,4.7,0.0,1.0,28.2,2.5,0.0
2,1675097242000000,1675097934000000,1.0,0.96,1.0,N,246,100,2,11.4,2.5,0.5,0.0,0.0,1.0,17.9,2.5,0.0
2,1675097733000000,1675098077000000,1.0,0.79,1.0,N,249,107,2,7.2,2.5,0.5,0.0,0.0,1.0,13.7,2.5,0.0
2,1675095352000000,1675096166000000,1.0,2.17,1.0,N,141,164,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
2,1675097028000000,1675098128000000,1.0,3.09,1.0,N,234,236,2,19.1,2.5,0.5,0.0,0.0,1.0,25.6,2.5,0.0
2,1675096992000000,1675099580000000,2.0,18.86,2.0,N,132,211,1,70.0,5.0,0.5,17.11,6.55,1.0,103.91,2.5,1.25
2,1675095689000000,1675096336000000,1.0,0.0,1.0,N,238,142,1,10.0,2.5,0.5,1.0,0.0,1.0,17.5,2.5,0.0
1,1675094590000000,1675098035000000,1.0,14.6,99.0,N,35,74,1,51.5,0.0,0.5,0.0,6.55,1.0,59.55,0.0,0.0
2,1675096903000000,1675097404000000,1.0,1.05,1.0,N,234,170,1,9.3,2.5,0.5,2.0,0.0,1.0,17.8,2.5,0.0
2,1675097590000000,1675097735000000,1.0,0.21,1.0,N,170,170,2,4.4,2.5,0.5,0.0,0.0,1.0,10.9,2.5,0.0
2,1675097847000000,1675098463000000,1.0,0.9,1.0,N,170,161,2,10.7,2.5,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,1675094711000000,1675095121000000,1.0,1.25,1.0,N,142,48,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
1,1675094507000000,1675094742000000,1.0,0.8,1.0,N,237,236,2,6.5,5.0,0.5,0.0,0.0,1.0,13.0,2.5,0.0
1,1675096128000000,1675097490000000,1.0,3.7,1.0,N,236,113,1,23.3,5.0,0.5,5.95,0.0,1.0,35.75,2.5,0.0
1,1675097879000000,1675098548000000,1.0,1.3,1.0,N,249,144,1,12.1,5.0,0.5,1.0,0.0,1.0,19.6,2.5,0.0
1,1675095189000000,1675097353000000,1.0,6.4,1.0,N,231,226,1,38.0,5.0,0.5,0.0,0.0,1.0,44.5,2.5,0.0
2,1675097776000000,1675099584000000,1.0,9.12,1.0,N,138,100,1,42.9,7.5,0.5,8.0,6.55,1.0,70.2,2.5,1.25
2,1675095470000000,1675096093000000,1.0,2.32,1.0,N,48,238,1,12.8,2.5,0.5,2.0,0.0,1.0,21.3,2.5,0.0
2,1675096224000000,1675096800000000,1.0,1.54,1.0,N,238,238,1,10.7,2.5,0.5,5.16,0.0,1.0,22.36,2.5,0.0
2,1675097070000000,1675098188000000,1.0,3.23,1.0,N,239,164,1,19.8,2.5,0.5,7.89,0.0,1.0,34.19,2.5,0.0
2,1675096261000000,1675099141000000,1.0,16.44,2.0,N,233,132,1,70.0,5.0,0.5,17.11,6.55,1.0,102.66,2.5,0.0
2,1675095612000000,1675096191000000,1.0,1.09,1.0,N,230,237,1,10.0,2.5,0.5,1.0,0.0,1.0,17.5,2.5,0.0
2,1675096404000000,1675096696000000,1.0,0.68,1.0,N,237,141,2,6.5,2.5,0.5,0.0,0.0,1.0,13.0,2.5,0.0
2,1675096880000000,1675097469000000,1.0,1.43,1.0,N,140,162,1,10.7,2.5,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,1675097526000000,1675097879000000,1.0,0.82,1.0,N,162,170,1,7.9,2.5,0.5,2.88,0.0,1.0,17.28,2.5,0.0
2,1675097952000000,1675098250000000,1.0,0.61,1.0,N,170,170,1,6.5,2.5,0.5,1.2,0.0,1.0,14.2,2.5,0.0
2,1675094712000000,1675096770000000,1.0,9.43,1.0,N,138,141,1,42.2,7.5,0.5,15.38,6.55,1.0,76.88,2.5,1.25
2,1675096952000000,1675097809000000,1.0,1.8,1.0,N,141,163,1,14.2,2.5,0.5,4.14,0.0,1.0,24.84,2.5,0.0
1,1675095188000000,1675096358000000,3.0,8.5,1.0,N,138,233,1,33.1,11.25,0.5,10.0,6.55,1.0,62.4,2.5,1.25
1,1675096632000000,1675096900000000,2.0,0.7,1.0,N,170,107,1,5.8,5.0,0.5,3.05,0.0,1.0,15.35,2.5,0.0
1,1675097518000000,1675098310000000,2.0,1.9,1.0,N,170,246,2,12.1,5.0,0.5,0.0,0.0,1.0,18.6,2.5,0.0
2,1675094761000000,1675095647000000,2.0,7.03,1.0,N,132,28,2,28.2,2.5,0.5,0.0,0.0,1.0,33.45,0.0,1.25
2,1675097536000000,1675100863000000,3.0,13.53,1.0,N,132,181,1,65.3,2.5,0.5,13.86,0.0,1.0,84.41,0.0,1.25
1,1675094802000000,1675095080000000,1.0,1.1,1.0,N,236,238,2,7.2,5.0,0.5,0.0,0.0,1.0,13.7,2.5,0.0
1,1675096160000000,1675096607000000,2.0,1.3,1.0,N,142,48,2,7.9,5.0,0.5,0.0,0.0,1.0,14.4,2.5,0.0
1,1675097751000000,1675098101000000,1.0,1.1,1.0,Y,142,239,1,7.9,5.0,0.5,2.85,0.0,1.0,17.25,2.5,0.0
2,1675096207000000,1675097759000000,1.0,9.01,1.0,N,138,140,2,38.7,7.5,0.5,0.0,6.55,1.0,58.0,2.5,1.25
2,1675097955000000,1675099174000000,1.0,2.87,1.0,N,140,100,1,19.8,2.5,0.5,5.26,0.0,1.0,31.56,2.5,0.0
2,1675096493000000,1675097659000000,2.0,4.32,1.0,N,249,209,1,23.3,2.5,0.5,2.0,0.0,1.0,31.8,2.5,0.0
2,1675097068000000,1675098215000000,1.0,2.98,1.0,N,68,79,1,19.8,2.5,0.5,5.26,0.0,1.0,31.56,2.5,0.0
2,1675094579000000,1675095426000000,1.0,1.56,1.0,N,162,236,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0
